cell_id,lat_deg,lon_w_deg,hemisphere,range_id,dose_at_depth_mgy_per_yr,mean_primary_penetration_cm,mean_secondary_ke_mev,mean_secondary_penetration_cm,deposited_fraction,backscatter_fraction,lateral_escape_fraction,forward_escape_fraction,escaped_electron_fraction,escaped_photon_fraction,nondeposited_escaped_electron_fraction,nondeposited_escaped_photon_fraction,nondeposited_unresolved_fraction,backscatter_electron_fraction,backscatter_photon_fraction,lateral_escape_electron_fraction,lateral_escape_photon_fraction,backscatter_flux_mev_cm2_s,lateral_escape_flux_mev_cm2_s,forward_escape_flux_mev_cm2_s,escaped_electron_flux_mev_cm2_s,escaped_photon_flux_mev_cm2_s,backscatter_electron_flux_mev_cm2_s,backscatter_photon_flux_mev_cm2_s,lateral_escape_electron_flux_mev_cm2_s,lateral_escape_photon_flux_mev_cm2_s,jde_flux_cm2_s,jde_energy_flux_model_mev_cm2_s,deflected_fraction,deflected_flux_mev_cm2_s
370,15,126,leading,117,0.00016893155,24.7590891,0.0040571472,24.7844647,0.7672817,0.0133655683,0.167502769,0,0.0103982614,0.170470076,0.044681752,0.732516851,0.222801397,0.0103982614,0.00296730694,0,0.167502769,6706.67327,84050.7729,0,5217.71615,85539.73,5217.71615,1488.95712,0,84050.7729,12404.1615,501902.347,0.2327183,116775.102
371,15,138,leading,118,0.000152198702,25.4224519,0.00416936383,25.449015,0.762573185,0.0128571171,0.171421665,0,0.00992808156,0.1743507,0.0418153339,0.734334494,0.223850172,0.00992808156,0.00292903554,0,0.171421665,6081.0941,81078.1503,0,4695.73371,82463.5107,4695.73371,1385.36039,0,81078.1503,11339.8823,473089.922,0.237426815,112296.932
372,15,150,leading,119,0.000130634276,26.6679446,0.00436836367,26.696307,0.753606755,0.0125659507,0.178585266,0,0.00965502219,0.181496194,0.0391854176,0.736611891,0.224202691,0.00965502219,0.00291092854,0,0.178585266,5320.83921,75618.9089,0,4088.25578,76851.4923,4088.25578,1232.58344,0,75618.9089,9602.87858,423548.08,0.246393245,104331.05
373,15,162,leading,126,9.46203462e-05,29.0227288,0.00475665049,29.0544739,0.73572365,0.0120890816,0.192713651,0,0.00900565966,0.195797073,0.0340766764,0.740880039,0.225043284,0.00900565966,0.00308342194,0,0.192713651,4123.0648,65726.3221,0,3071.44245,66777.9444,3071.44245,1051.62236,0,65726.3221,6980.96364,341171.944,0.26427635,90133.2751
374,15,174,leading,137,4.77965679e-05,34.0813841,0.00548383648,34.1185206,0.699052693,0.0100365765,0.222274182,0,0.00688233601,0.225428423,0.0228689071,0.749062767,0.228068326,0.00688233601,0.00315424046,0,0.222274182,2111.01991,46751.5219,0,1447.5801,47414.9617,1447.5801,663.439813,0,46751.5219,3529.67916,210447.703,0.300947307,63299.0502
375,15,186,trailing,68,2.76574011,0.0124711857,4.32712792e-05,0.0124860082,0.873641292,0.126358703,0,0,0.126358703,0,0.999999959,0,4.08999988e-08,0.126358703,0,0,0,2551642.5,0,0,2551642.5,0,2551642.5,0,0,0,291236913,20161592.3,0.126358708,2551642.61
376,15,198,trailing,79,2.94334771,0.0355638769,0.000112971715,0.0356196063,0.894900924,0.105099073,0,0,0.105099073,0,0.999999972,0,2.83655051e-08,0.105099073,0,0,0,3679342.13,0,0,3679342.13,0,3679342.13,0,0,0,300067558,34990628.2,0.105099076,3679342.23
377,15,210,trailing,85,2.94523074,0.0376789818,0.00012090215,0.0377358081,0.896810746,0.103015215,0.000131620097,0,0.103014145,0.000132689887,0.998303027,0.00128588861,0.000411084242,0.103014145,1.06979011e-06,0,0.000131620097,3713736.34,4744.95283,0,3713697.77,4783.51916,3713697.77,38.5663264,0,4744.95283,300173808,36032674.1,0.103189254,3720010.53
378,15,222,trailing,87,2.94550135,0.0382711912,0.000124597948,0.0383283228,0.897121114,0.102436366,0.000336288871,0,0.102431007,0.000341647895,0.995646542,0.00332087475,0.00103258329,0.102431007,5.35902439e-06,0,0.000336288871,3721148.87,12216.1787,0,3720954.19,12410.8529,3720954.19,194.674297,0,12216.1787,300194360,36308750.3,0.102878886,3737224.04
379,15,234,trailing,88,2.94565044,0.0385277832,0.000126874081,0.0385850684,0.897197942,0.102188895,0.000453786371,0,0.102181436,0.000461245254,0.993962934,0.0044867317,0.00155033459,0.102181436,7.4588832e-06,0,0.000453786371,3723840.82,16536.3195,0,3723569.01,16808.1269,3723569.01,271.807361,0,16536.3195,300201927,36423065.1,0.102802058,3746184.98
380,15,246,trailing,90,2.94570083,0.0386571219,0.00012793771,0.0387144652,0.897226563,0.10205388,0.000533110674,0,0.102045348,0.000541642419,0.992915597,0.00527025696,0.00181414581,0.102045348,8.53174575e-06,0,0.000533110674,3725065.4,19459.0556,0,3724753.98,19770.4726,3724753.98,311.416978,0,19459.0556,300205686,36483274.7,0.102773437,3751329.91
381,15,258,trailing,91,2.94572098,0.0387107343,0.00012839363,0.0387681249,0.897237382,0.101995111,0.000573209007,0,0.101986489,0.00058183075,0.992447369,0.0056618911,0.00189073948,0.101986489,8.6217426e-06,0,0.000573209007,3725558.33,20937.5094,0,3725243.41,21252.4343,3725243.41,314.924947,0,20937.5094,300207253,36509139.2,0.102762618,3753592.91
382,15,270,trailing,92,2.94572661,0.0387364759,0.00012858448,0.0387938656,0.897241846,0.101967778,0.000592430925,0,0.10195906,0.000601149061,0.99222354,0.00585013487,0.00192632473,0.10195906,8.71813671e-06,0,0.000592430925,3725860.23,21647.1798,0,3725541.68,21965.7369,3725541.68,318.557093,0,21647.1798,300208016,36521891.2,0.102758154,3754740.26
383,15,282,trailing,91,2.94572098,0.0387107343,0.00012839363,0.0387681249,0.897237382,0.101995111,0.000573209007,0,0.101986489,0.00058183075,0.992447369,0.0056618911,0.00189073948,0.101986489,8.6217426e-06,0,0.000573209007,3725558.33,20937.5094,0,3725243.41,21252.4343,3725243.41,314.924947,0,20937.5094,300207253,36509139.2,0.102762618,3753592.91
384,15,294,trailing,90,2.94570083,0.0386571219,0.00012793771,0.0387144652,0.897226563,0.10205388,0.000533110674,0,0.102045348,0.000541642419,0.992915597,0.00527025696,0.00181414581,0.102045348,8.53174575e-06,0,0.000533110674,3725065.4,19459.0556,0,3724753.98,19770.4726,3724753.98,311.416978,0,19459.0556,300205686,36483274.7,0.102773437,3751329.91
385,15,306,trailing,88,2.94565044,0.0385277832,0.000126874081,0.0385850684,0.897197942,0.102188895,0.000453786371,0,0.102181436,0.000461245254,0.993962934,0.0044867317,0.00155033459,0.102181436,7.4588832e-06,0,0.000453786371,3723840.82,16536.3195,0,3723569.01,16808.1269,3723569.01,271.807361,0,16536.3195,300201927,36423065.1,0.102802058,3746184.98
386,15,318,trailing,87,2.94550135,0.0382711912,0.000124597948,0.0383283228,0.897121114,0.102436366,0.000336288871,0,0.102431007,0.000341647895,0.995646542,0.00332087475,0.00103258329,0.102431007,5.35902439e-06,0,0.000336288871,3721148.87,12216.1787,0,3720954.19,12410.8529,3720954.19,194.674297,0,12216.1787,300194360,36308750.3,0.102878886,3737224.04
387,15,330,trailing,85,2.94523074,0.0376789818,0.00012090215,0.0377358081,0.896810746,0.103015215,0.000131620097,0,0.103014145,0.000132689887,0.998303027,0.00128588861,0.000411084242,0.103014145,1.06979011e-06,0,0.000131620097,3713736.34,4744.95283,0,3713697.77,4783.51916,3713697.77,38.5663264,0,4744.95283,300173808,36032674.1,0.103189254,3720010.53
388,15,342,trailing,79,2.94334771,0.0355638769,0.000112971715,0.0356196063,0.894900924,0.105099073,0,0,0.105099073,0,0.999999972,0,2.83655051e-08,0.105099073,0,0,0,3679342.13,0,0,3679342.13,0,3679342.13,0,0,0,300067558,34990628.2,0.105099076,3679342.23
389,15,354,trailing,68,2.76574011,0.0124711857,4.32712792e-05,0.0124860082,0.873641292,0.126358703,0,0,0.126358703,0,0.999999959,0,4.08999988e-08,0.126358703,0,0,0,2551642.5,0,0,2551642.5,0,2551642.5,0,0,0,291236913,20161592.3,0.126358708,2551642.61
390,9,6,leading,124,0.000107893951,28.0982648,0.00462435337,28.1291787,0.742405517,0.0122167333,0.187098785,0,0.00916421749,0.190151301,0.0355761404,0.738180798,0.226243061,0.00916421749,0.00305251577,0,0.187098785,4538.68497,69509.7802,0,3404.63324,70643.8319,3404.63324,1134.05173,0,69509.7802,7911.10462,371628.841,0.257594483,95699.9045
391,9,18,leading,116,0.000174690608,24.4351251,0.00401951056,24.460883,0.769797703,0.0134109424,0.165417715,0,0.0104845916,0.168344066,0.0455451215,0.731287516,0.223167362,0.0104845916,0.00292635083,0,0.165417715,6916.89077,85316.6191,0,5407.58229,86825.9276,5407.58229,1509.30847,0,85316.6191,12934.9999,515879.698,0.230202297,118730.22
392,9,30,leading,112,0.000208450692,23.2181627,0.00390704199,23.2455747,0.777828147,0.0144539912,0.158550445,0,0.0114349664,0.16156947,0.0514690151,0.72722745,0.221303535,0.0114349664,0.00301902471,0,0.158550445,8299.89448,91044.1933,0,6566.28428,92777.8035,6566.28428,1733.6102,0,91044.1933,15253.7419,574343.559,0.222171853,127577.422
393,9,42,leading,111,0.000217216024,22.7049045,0.00380814377,22.7312434,0.782566447,0.0145021574,0.154965365,0,0.0115210785,0.157946444,0.0529866634,0.726412469,0.220600868,0.0115210785,0.00298107895,0,0.154965365,8738.72624,93379.203,0,6942.38436,95175.5449,6942.38436,1796.34189,0,93379.203,16435.5715,602696.146,0.217433553,131021.354
394,9,54,leading,110,0.000230670026,22.4181218,0.00375633225,22.4444802,0.785365896,0.0143892339,0.152858963,0,0.0114689847,0.155779212,0.0534350531,0.725789655,0.220775292,0.0114689847,0.00292024916,0,0.152858963,8907.2565,94623.1051,0,7099.55718,96430.8044,7099.55718,1807.69932,0,94623.1051,17137.5728,619137.335,0.214634104,132863.294
395,9,66,leading,109,0.000234315106,22.2483244,0.00372010402,22.2741599,0.787002904,0.0142588499,0.151578122,0,0.0113676797,0.154469292,0.0533701156,0.725217832,0.221412052,0.0113676797,0.00289117022,0,0.151578122,8965.36885,95305.9879,0,7147.52185,97123.8349,7147.52185,1817.847,0,95305.9879,17559.5222,628873.264,0.212997096,133923.672
396,9,78,leading,107,0.000236182509,22.1700351,0.00370423328,22.1956685,0.78770151,0.0142511011,0.151001557,0,0.0113671017,0.153885557,0.053543017,0.72485469,0.221602293,0.0113671017,0.00288399945,0,0.151001557,9022.97576,95605.4817,0,7196.99355,97431.4639,7196.99355,1825.98221,0,95605.4817,17750.8166,633257.417,0.21229849,134415.167
397,9,90,leading,107,0.000236182509,22.1700351,0.00370423328,22.1956685,0.78770151,0.0142511011,0.151001557,0,0.0113671017,0.153885557,0.053543017,0.72485469,0.221602293,0.0113671017,0.00288399945,0,0.151001557,9022.97576,95605.4817,0,7196.99355,97431.4639,7196.99355,1825.98221,0,95605.4817,17750.8166,633257.417,0.21229849,134415.167
398,9,102,leading,107,0.000236182509,22.1700351,0.00370423328,22.1956685,0.78770151,0.0142511011,0.151001557,0,0.0113671017,0.153885557,0.053543017,0.72485469,0.221602293,0.0113671017,0.00288399945,0,0.151001557,9022.97576,95605.4817,0,7196.99355,97431.4639,7196.99355,1825.98221,0,95605.4817,17750.8166,633257.417,0.21229849,134415.167
399,9,114,leading,109,0.000234315106,22.2483244,0.00372010402,22.2741599,0.787002904,0.0142588499,0.151578122,0,0.0113676797,0.154469292,0.0533701156,0.725217832,0.221412052,0.0113676797,0.00289117022,0,0.151578122,8965.36885,95305.9879,0,7147.52185,97123.8349,7147.52185,1817.847,0,95305.9879,17559.5222,628873.264,0.212997096,133923.672
